client_id,industry_sector,facility_amount_usd,interest_rate_margin_pct,maturity_date,revenue,ebitda,total_debt,icr,leverage_ratio,internal_rating,pd_percent,ecl_provision,dashboard_status
CORP_00768,Logistics,15198499,5.31,2028-09-07,17040018.0,2533866.0,10051101.0,2.57,3.97,B,0.05,341966.23,Performing
CORP_00769,Manufacturing,42342772,3.64,2030-08-26,434722515.0,81704952.0,338580939.0,2.96,4.14,C,0.15,2858137.11,Critical Watchlist
CORP_00770,Telecommunications,183580630,1.22,2030-09-12,142019055.0,21239936.0,73458415.0,5.05,3.46,B,0.05,4130564.18,Review Required (High Exposure)
CORP_00771,Energy,139415503,1.9,2026-02-10,350041301.0,77263371.0,343445749.0,3.52,4.45,C,0.15,9410546.45,Critical Watchlist
CORP_00772,Logistics,175158648,3.41,2032-06-12,163442344.0,33577553.0,91367787.0,4.65,2.72,B,0.05,3941069.58,Review Required (High Exposure)
CORP_00773,Manufacturing,223891302,4.99,2028-07-31,300769988.0,36895808.0,83089576.0,4.68,2.25,A,0.01,1007510.86,Performing
CORP_00774,Healthcare,128291756,4.26,2026-12-04,123460447.0,26597960.0,54689036.0,5.55,2.06,A,0.01,577312.9,Performing
CORP_00775,Healthcare,245213684,4.58,2029-08-30,378813209.0,100895552.0,407248396.0,2.73,4.04,C,0.15,16551923.67,Critical Watchlist
CORP_00776,Logistics,249470825,3.64,2029-01-03,209416562.0,30234687.0,64118517.0,5.79,2.12,A,0.01,1122618.71,Performing
CORP_00777,Retail,162832377,4.39,2032-05-15,334924706.0,44508005.0,124975346.0,4.01,2.81,B,0.05,3663728.48,Review Required (High Exposure)
CORP_00778,Retail,217724958,2.81,2028-06-14,496110900.0,94331919.0,380491992.0,3.39,4.03,C,0.15,14696434.66,Critical Watchlist
CORP_00779,Energy,244964793,3.59,2032-05-09,177870839.0,26083476.0,87798652.0,3.67,3.37,B,0.05,5511707.84,Review Required (High Exposure)
CORP_00780,Manufacturing,22310852,5.09,2030-08-02,287298256.0,61855111.0,307061788.0,2.1,4.96,C,0.15,1505982.51,Critical Watchlist
CORP_00781,Manufacturing,217753570,5.8,2028-07-19,453350561.0,66752174.0,263418477.0,2.46,3.95,B,0.05,4899455.32,Review Required (High Exposure)
CORP_00782,Logistics,59564054,3.39,2026-10-16,197875210.0,52886138.0,134635184.0,4.98,2.55,B,0.05,1340191.22,Performing
CORP_00783,Technology,202206748,1.24,2027-12-25,261140562.0,35659022.0,137543062.0,4.52,3.86,B,0.05,4549651.83,Review Required (High Exposure)
CORP_00784,Healthcare,169991210,1.89,2032-05-08,450481905.0,73456890.0,171140070.0,6.72,2.33,A,0.01,764960.44,Performing
CORP_00785,Manufacturing,83733130,1.11,2031-05-08,333222072.0,35947775.0,139180469.0,4.6,3.87,B,0.05,1883995.42,Performing
CORP_00786,Logistics,239363537,4.59,2028-12-25,57251084.0,7398251.0,29806759.0,2.73,4.03,C,0.15,16157038.75,Critical Watchlist
CORP_00787,Aviation,138796590,2.83,2027-04-28,372210052.0,94324315.0,439864597.0,2.93,4.66,C,0.15,9368769.83,Critical Watchlist
CORP_00788,Commercial Real Estate,82273675,3.98,2028-07-24,328471471.0,86610476.0,333088931.0,3.07,3.85,B,0.05,1851157.69,Performing
CORP_00789,Aviation,7276360,3.71,2032-04-14,203529627.0,37374826.0,161922663.0,2.81,4.33,C,0.15,491154.3,Critical Watchlist
CORP_00790,Financials,54437769,1.45,2026-06-05,382953274.0,39693808.0,117661620.0,5.67,2.96,B,0.05,1224849.8,Performing
CORP_00791,Energy,110071545,3.22,2028-12-06,115314994.0,23514797.0,104329724.0,2.92,4.44,C,0.15,7429829.29,Critical Watchlist
CORP_00792,Manufacturing,244307243,2.21,2031-05-13,198794584.0,47258436.0,132866364.0,5.3,2.81,B,0.05,5496912.97,Review Required (High Exposure)
CORP_00793,Financials,238511824,3.3,2032-11-06,328500570.0,59742828.0,158316485.0,4.84,2.65,B,0.05,5366516.04,Review Required (High Exposure)
CORP_00794,Telecommunications,170883132,2.12,2032-02-27,209476185.0,22029101.0,73257707.0,4.54,3.33,B,0.05,3844870.47,Review Required (High Exposure)
CORP_00795,Financials,116586533,5.62,2030-08-11,135509157.0,33450162.0,143905187.0,2.3,4.3,C,0.15,7869590.98,Critical Watchlist
CORP_00796,Logistics,97800518,1.96,2026-05-04,441817097.0,116712150.0,576464736.0,3.13,4.94,C,0.15,6601534.96,Critical Watchlist
CORP_00797,Manufacturing,224436205,6.28,2031-08-11,119029771.0,35200764.0,160409536.0,2.04,4.56,C,0.15,15149443.84,Critical Watchlist
CORP_00798,Commercial Real Estate,62849484,3.29,2028-08-25,214034235.0,55256235.0,176436930.0,4.02,3.19,B,0.05,1414113.39,Performing
CORP_00799,Logistics,155652071,5.65,2028-05-04,375315252.0,97392960.0,427938221.0,2.24,4.39,C,0.15,10506514.79,Critical Watchlist
CORP_00800,Logistics,49079273,4.46,2027-10-02,24231209.0,2760349.0,7177177.0,4.29,2.6,B,0.05,1104283.64,Performing
CORP_00801,Energy,97992904,5.04,2032-02-17,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00802,Energy,45201137,5.22,2030-05-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00803,Healthcare,77571674,3.78,2027-03-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00804,Healthcare,85497273,3.99,2031-04-29,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00805,Retail,97792001,3.83,2031-01-13,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00806,Technology,85954884,4.23,2031-01-04,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00807,Manufacturing,62235484,1.16,2031-12-31,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00808,Manufacturing,100939748,3.18,2027-06-17,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00809,Financials,201400549,4.33,2032-03-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00810,Manufacturing,216052882,4.29,2029-08-29,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00811,Manufacturing,85768647,5.36,2028-08-06,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00812,Technology,222490796,4.6,2031-07-13,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00813,Telecommunications,28020885,6.46,2027-04-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00814,Healthcare,6286643,2.56,2027-07-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00815,Healthcare,216248784,2.98,2027-01-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00816,Commercial Real Estate,46869822,3.11,2030-11-23,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00817,Manufacturing,145418374,3.56,2028-04-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00818,Technology,213310488,5.6,2032-03-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00819,Healthcare,131223660,2.3,2029-02-12,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00820,Technology,19509187,5.27,2027-10-08,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00821,Aviation,166998627,3.23,2032-03-16,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00822,Telecommunications,10409861,4.31,2032-09-20,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00823,Manufacturing,93825083,4.48,2030-01-06,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00824,Commercial Real Estate,95197406,3.05,2029-10-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00825,Financials,194695762,3.82,2026-05-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00826,Healthcare,121595132,3.27,2027-05-16,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00827,Aviation,17831595,1.38,2028-04-19,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00828,Technology,80524262,3.4,2030-08-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00829,Energy,216406938,1.54,2030-04-15,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00830,Logistics,139666073,3.23,2031-08-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00831,Manufacturing,81246546,4.26,2030-03-11,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00832,Manufacturing,214154086,4.19,2027-08-19,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00833,Aviation,241760514,4.64,2031-03-20,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00834,Technology,20814828,1.52,2026-10-08,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00835,Retail,53763532,4.59,2027-02-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00836,Manufacturing,134716977,2.72,2026-09-27,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00837,Retail,138833947,3.19,2026-06-03,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00838,Energy,43538877,5.72,2030-10-17,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00839,Aviation,246820729,1.05,2027-10-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00840,Technology,234668499,4.24,2031-05-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00841,Technology,246883611,4.29,2026-03-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00842,Telecommunications,78851335,3.18,2029-12-20,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00843,Logistics,241335932,2.3,2029-07-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00844,Healthcare,49196734,2.29,2032-05-20,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00845,Healthcare,108982440,5.86,2028-09-06,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00846,Financials,248574694,3.43,2032-01-30,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00847,Commercial Real Estate,245687490,2.82,2030-07-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00848,Aviation,94630668,3.47,2029-10-30,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00849,Energy,219776155,4.68,2027-09-25,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00850,Technology,110967805,1.8,2030-03-12,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00851,Logistics,113331512,3.47,2028-02-26,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00852,Retail,177721659,4.23,2027-02-02,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00853,Aviation,158382256,6.22,2029-02-17,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00854,Financials,92580056,2.39,2028-07-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00855,Aviation,245943927,2.98,2029-12-31,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00856,Financials,126848736,3.09,2031-01-27,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00857,Technology,160030437,4.33,2032-11-17,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00858,Commercial Real Estate,115477445,2.96,2026-10-13,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00859,Financials,228807545,3.93,2026-09-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00860,Technology,57203051,5.3,2032-06-25,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00861,Technology,178519532,4.88,2031-11-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00862,Commercial Real Estate,144066015,3.46,2030-08-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00863,Healthcare,245539820,5.75,2029-05-11,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00864,Aviation,190370428,4.07,2028-03-31,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00865,Manufacturing,48750190,3.97,2030-10-29,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00866,Manufacturing,74334164,1.19,2032-07-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00867,Retail,191404943,6.43,2032-03-19,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00868,Retail,123975349,1.68,2026-02-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00869,Manufacturing,218216468,2.27,2030-09-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00870,Energy,243219466,1.28,2026-03-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00871,Manufacturing,194475579,4.52,2028-09-14,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00872,Retail,53518372,2.24,2030-12-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00873,Logistics,17842659,1.99,2030-06-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00874,Retail,236302370,1.49,2030-07-14,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00875,Energy,38978002,1.57,2029-07-02,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00876,Aviation,141590867,4.22,2027-11-26,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00877,Manufacturing,60553464,4.79,2032-11-29,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00878,Commercial Real Estate,104204497,3.19,2028-12-21,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00879,Logistics,182018926,3.64,2032-10-15,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00880,Technology,23892008,4.77,2030-08-21,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00881,Energy,130881648,1.1,2032-05-04,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00882,Retail,40427853,2.78,2028-11-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00883,Commercial Real Estate,196100046,6.35,2028-02-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00884,Financials,78190814,4.19,2027-05-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00885,Healthcare,15986868,2.4,2030-05-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00886,Manufacturing,45480309,3.87,2030-02-01,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00887,Healthcare,98691765,2.88,2030-11-26,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00888,Energy,44521538,3.93,2027-10-23,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00889,Financials,117347791,1.69,2029-09-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00890,Financials,218033430,1.73,2029-08-20,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00891,Financials,200190712,1.79,2029-07-23,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00892,Technology,177891082,6.17,2031-06-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00893,Energy,137985867,5.03,2031-08-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00894,Aviation,96063625,1.89,2031-04-13,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00895,Healthcare,60454431,2.04,2029-09-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00896,Aviation,70557447,5.02,2028-11-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00897,Commercial Real Estate,88845477,1.86,2028-09-03,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00898,Telecommunications,82982667,2.29,2027-04-27,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00899,Logistics,195078359,6.3,2027-12-29,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00900,Logistics,104471732,2.4,2032-12-02,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00901,Aviation,122601287,4.64,2028-10-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00902,Telecommunications,196898745,6.38,2026-12-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00903,Telecommunications,7667867,3.06,2029-12-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00904,Manufacturing,98837987,1.1,2032-07-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00905,Commercial Real Estate,117521305,2.34,2032-10-21,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00906,Energy,61987271,5.57,2032-01-31,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00907,Telecommunications,180459001,5.76,2027-06-11,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00908,Retail,184936571,5.23,2031-03-12,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00909,Logistics,95864817,1.62,2027-10-21,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00910,Retail,73452891,5.38,2031-09-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00911,Commercial Real Estate,70432283,6.05,2028-03-30,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00912,Telecommunications,210493092,4.3,2027-02-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00913,Healthcare,163461992,6.17,2032-03-29,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00914,Logistics,47734307,5.55,2030-04-23,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00915,Manufacturing,214211071,4.67,2030-12-17,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00916,Manufacturing,72606426,4.17,2027-05-20,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00917,Financials,50791733,2.92,2026-06-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00918,Technology,143795966,1.88,2026-05-12,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00919,Telecommunications,160032720,4.33,2031-01-21,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00920,Commercial Real Estate,132833288,2.75,2030-01-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00921,Logistics,160506676,5.77,2032-07-23,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00922,Technology,10562067,6.46,2028-02-11,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00923,Commercial Real Estate,178009356,5.14,2029-11-30,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00924,Aviation,95012399,1.5,2031-10-25,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00925,Telecommunications,166563548,2.59,2027-08-02,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00926,Energy,40154828,1.6,2030-02-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00927,Energy,159306093,4.58,2026-07-13,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00928,Telecommunications,63842658,5.21,2031-07-01,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00929,Financials,48109628,6.09,2029-03-31,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00930,Financials,18021573,3.41,2032-07-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00931,Energy,57827729,5.96,2029-10-16,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00932,Healthcare,183838386,5.83,2030-11-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00933,Logistics,169151551,2.74,2029-01-15,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00934,Energy,85155332,5.78,2032-03-11,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00935,Healthcare,223679086,3.07,2031-04-21,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00936,Technology,194736856,2.63,2028-02-19,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00937,Healthcare,190727425,4.57,2026-09-19,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00938,Technology,91966281,2.81,2027-12-31,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00939,Commercial Real Estate,12136029,4.47,2026-10-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00940,Retail,235055153,4.35,2030-01-30,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00941,Commercial Real Estate,226568250,4.1,2026-12-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00942,Energy,199212716,3.09,2027-03-17,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00943,Technology,176086852,4.02,2031-11-11,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00944,Energy,118245302,4.28,2030-07-03,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00945,Telecommunications,160714551,4.0,2028-05-16,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00946,Logistics,11285088,3.44,2029-12-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00947,Manufacturing,123550901,1.08,2026-05-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00948,Energy,189125585,4.23,2029-08-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00949,Logistics,218786847,1.93,2029-12-26,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00950,Healthcare,210239534,4.53,2031-02-19,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00951,Commercial Real Estate,114164720,5.18,2031-01-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00952,Healthcare,12468810,3.75,2030-09-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00953,Manufacturing,140852884,3.98,2027-12-02,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00954,Technology,30301054,6.23,2028-09-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00955,Telecommunications,82264088,5.66,2031-09-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00956,Logistics,144218773,6.03,2029-08-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00957,Telecommunications,76572282,5.48,2028-05-30,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00958,Retail,132212314,1.6,2029-04-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00959,Energy,33267184,1.82,2029-03-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00960,Technology,115933452,3.9,2027-07-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00961,Retail,9345760,2.35,2027-02-08,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00962,Aviation,138973601,3.62,2028-06-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00963,Energy,163148712,3.17,2027-08-25,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00964,Healthcare,176023458,4.02,2031-01-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00965,Commercial Real Estate,43019582,5.11,2026-12-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00966,Logistics,105532608,4.94,2031-05-23,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00967,Manufacturing,63720660,3.87,2027-12-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00968,Manufacturing,247130927,5.52,2026-11-14,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00969,Healthcare,60229238,3.37,2029-10-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00970,Financials,229293381,5.93,2032-08-26,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00971,Manufacturing,23100699,1.39,2032-03-30,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00972,Logistics,6722320,6.25,2030-12-06,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00973,Healthcare,152516100,4.6,2029-09-29,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00974,Technology,168920642,3.09,2030-04-22,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00975,Manufacturing,243077364,2.08,2028-03-27,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00976,Telecommunications,102278998,3.64,2027-07-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00977,Healthcare,86550308,2.07,2028-05-05,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00978,Logistics,170875252,1.91,2030-12-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00979,Telecommunications,36206052,4.4,2026-07-02,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00980,Energy,35413513,3.88,2030-04-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00981,Energy,164546825,4.69,2027-02-01,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00982,Manufacturing,17243026,6.11,2030-09-24,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00983,Telecommunications,235145108,3.93,2030-02-26,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00984,Commercial Real Estate,61024141,4.2,2028-06-25,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00985,Energy,80356616,1.49,2029-09-18,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00986,Commercial Real Estate,22864557,4.95,2031-12-15,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00987,Technology,11195200,3.2,2026-01-01,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00988,Healthcare,76086130,6.37,2026-01-19,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00989,Retail,111222252,5.53,2027-08-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00990,Logistics,192581132,3.87,2027-04-01,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00991,Healthcare,89729603,1.68,2031-07-30,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00992,Logistics,181707005,5.73,2029-02-06,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00993,Telecommunications,18832640,5.4,2032-10-28,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00994,Technology,205577904,2.02,2031-05-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00995,Aviation,35061031,2.62,2031-11-21,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00996,Manufacturing,243921503,5.36,2028-09-14,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00997,Logistics,206418785,2.02,2027-06-04,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00998,Logistics,201119899,6.05,2028-05-08,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00999,Telecommunications,85197726,3.33,2026-06-23,,,,,,,,,Non-Compliant (Missing Financials)
CORP_01000,Commercial Real Estate,224290695,1.48,2029-09-28,,,,,,,,,Non-Compliant (Missing Financials)
